WD_YM,UTIZN_CO_APRVNO,CALT_METH_NM,WD_BANKCD,DPOST_BANKCD,TRNSR_REQ_AMT
201902,15600011,익일정산,ZVX,BVI,2618428
201901,11000741,익일정산,YCA,BVI,1678604
201902,15301114,익일정산,SHK,CVN,84586729
201901,20000118,익일정산,HZI,CVN,1000
201902,12001112,익일정산,HZI,CVN,3563771
201901,12001202,익일정산,HQI,IEK,1000
201901,12000599,익일정산,EEB,CVN,143123
201902,14001590,익일정산,SHK,JVP,21910192
201901,14001846,익일정산,IGI,BVI,1487683
201901,15201342,익일정산,AIG,BVI,44023598
201901,15200435,익일정산,TGT,VEA,100307
201901,12000032,익일정산,JVP,ZVX,11901388
201901,15201342,익일정산,HZO,XIE,1000
201901,17000345,익일정산,BVI,SHK,1053298
201901,15201342,익일정산,EEB,CBX,1000
201901,20000042,익일정산,JVP,BVI,13703753
201902,20000239,익일정산,KYG,BVI,94411198
201901,11000097,익일정산,CVN,KYG,238955264
201901,15200196,익일정산,QDF,CVN,823481
201901,12001316,익일정산,IUR,VEA,11935983
201901,12000665,익일정산,SHK,VEA,531926
201901,14001569,익일정산,EEB,CVN,264933
201901,11001184,익일정산,FLX,BVI,2060691
201901,21900374,익일정산,EEB,IEK,500198
201901,14001275,익일정산,ZDD,VEA,373919
201902,12000032,익일정산,SHK,RII,110742
201901,12000236,익일정산,QDF,VEA,1481933
201902,51000001,익일정산,RII,VEA,5508158
201901,22000226,익일정산,VEA,CVN,27205655
201901,14000832,익일정산,JVP,IEK,9280369
201901,17000307,익일정산,KYG,EEB,808171
201901,14001701,익일정산,JVP,SHK,2437300
201902,12000191,익일정산,KYG,VEA,1384509
201901,15200321,익일정산,ZFS,VEA,581394
201901,20000239,익일정산,ZVX,CVN,30076947
201901,12001323,익일정산,CVN,VEA,1000
201901,15200525,익일정산,KYG,CVN,1351871
201901,11000741,익일정산,CVN,CVN,332376
201901,14000915,익일정산,SMH,HZO,2151081
201902,14000915,익일정산,WHF,CVN,1555886
201901,20000066,익일정산,CVN,VEA,1000
201902,14001310,익일정산,QOB,BVI,677778
201902,11000710,익일정산,JVP,BVI,263177
201901,14001701,익일정산,JVP,BVI,534648
201901,12000153,익일정산,KYG,IEK,1000
201901,14001936,익일정산,ZVX,CVN,1000
201901,15201342,익일정산,KYG,AHN,1000
201901,12001288,익일정산,KYG,SHK,853396
201901,21900042,익일정산,HZO,IEK,1021429
201901,14001846,익일정산,EEB,QDF,607042
201901,20000381,익일정산,KYG,JVP,1000
201901,15201342,익일정산,KYG,HZO,633738
201901,15600028,익일정산,AHN,SHK,2098447
201901,12000032,익일정산,HZI,QDF,347781
201901,17000262,익일정산,SHK,IEK,1161124
201901,12001392,익일정산,IUR,CVN,24293709
201901,14001251,익일정산,QDF,HZI,15445415
201901,12000395,익일정산,JVP,FYT,1847616
201901,12000281,익일정산,VEA,CVN,130378268
201901,12000032,익일정산,EEB,ZVX,13846765
201901,14000780,익일정산,SHK,VEA,2914720
201901,17000390,익일정산,SHK,ZVX,37496757
201901,12000364,익일정산,JVP,BVI,11713217
201902,15200172,익일정산,VEA,BVI,3517182
201901,14001310,익일정산,AHN,JVP,289439
201901,52000001,익일정산,CAZ,SHK,3435393
201901,12000973,익일정산,QDF,IEK,12283759
201901,17000466,익일정산,ZFS,BVI,1000
201901,12000731,익일정산,JVP,IEK,1924787
201901,14001569,익일정산,AIG,IEK,1620491
201901,14001770,익일정산,JVP,CVN,1156097
201901,15201449,익일정산,IUR,CVN,1395528
201901,15200840,익일정산,CAZ,CVN,1000
201901,12000568,익일정산,XIE,IEK,1140001
201901,50000001,익일정산,ZVX,IUR,1000
201901,50000001,익일정산,ZVX,HZI,2270277
201901,14000797,익일정산,QDF,CVN,10887099
201902,21700024,익일정산,KYG,IEK,2195190
201902,12001295,익일정산,IEK,CVN,8882951
201901,12000838,익일정산,SHK,QDF,2107530
201901,17000134,익일정산,IUR,CVN,1204263
201901,12000665,익일정산,EEB,SHK,2106789
201901,15201342,익일정산,IUR,KYG,912902
201901,12000395,익일정산,VEA,VEA,1386532
201901,12000032,익일정산,HZI,FLX,5796984
201901,11000710,익일정산,SHK,QDF,1908708
201901,14001718,익일정산,IUR,CVN,695186
201901,50000001,익일정산,JVP,IEK,1000
201902,53000001,익일정산,KYG,VEA,1000
201901,17000466,익일정산,AIG,VEA,5470163
201902,12000032,익일정산,JVP,IEK,7517438
201901,15201342,익일정산,KYG,TGT,5635391
201901,12000658,익일정산,JOR,IEK,951878
201902,12000056,익일정산,HZI,KYG,773153
201901,12000274,익일정산,JVP,CVN,11760541
201901,15201342,익일정산,KYG,CBX,1000
201901,17000383,익일정산,SCD,BVI,811068
201901,12000779,익일정산,VEA,IEK,34387563
201901,15300100,익일정산,ZVX,BVI,973481
201902,11900083,익일정산,KYG,JVP,689167
201901,15201342,익일정산,JVP,VEA,119655
201901,14001365,익일정산,CVN,FYT,3481153
201901,17000020,익일정산,SHK,SHK,3793740
201901,53000001,익일정산,BVI,CAZ,1000
201901,12000911,익일정산,HZO,IEK,142544
201901,15201342,익일정산,EEB,CVN,1062626
201901,12000520,익일정산,JVP,BVI,272317
201901,14001635,익일정산,RII,SHK,26796435
201901,12000032,익일정산,JVP,FLX,12165153
201902,12000551,익일정산,HZI,BVI,769246
201901,14001628,익일정산,CVN,CVN,537517
201901,12001295,익일정산,GPM,SHK,1000
201901,50000001,익일정산,HZO,IUR,1000
201901,17000352,익일정산,JVP,CVN,1000
201901,14001268,익일정산,HZO,IEK,1861840
201901,15201342,익일정산,KYG,HZO,1000
201901,12000032,익일정산,HZI,FLX,9786362
201901,20000011,익일정산,XIE,SHK,2199856
201901,14001185,익일정산,IEK,BVI,1708076
201901,12000520,익일정산,IEK,JVP,1000
201901,50000001,익일정산,CVN,KYG,1000
201902,12000032,익일정산,HZI,FLX,9716071
201902,51000001,익일정산,KYG,CVN,148226
201901,21900170,익일정산,JVP,IEK,4862066
201901,20000239,익일정산,ZVX,BVI,258577
201901,11001212,익일정산,SHK,SHK,54964566
201901,15300328,익일정산,SHK,VEA,11631133
201902,15201162,익일정산,RLM,BVI,110727541
201901,11000741,익일정산,IUR,CVN,2740737
201901,14001642,익일정산,CAZ,SHK,897486
201901,14001666,익일정산,ZDD,CVN,28480329
201901,17000307,익일정산,SCD,BVI,1732677
201902,14001417,익일정산,JVP,BVI,3321283
201901,12001385,익일정산,SHK,JVP,1000
201901,15201342,익일정산,KYG,TGT,424363
201901,11000710,익일정산,ZVX,IEK,2431926
201902,12000063,익일정산,JVP,IEK,1000
201901,23000029,익일정산,VEA,KYG,481040
201901,15200369,익일정산,RBR,BVI,1192179
201901,15300373,익일정산,BVI,SHK,764772
201901,12000032,익일정산,HZI,ZVX,32044494
201901,14000690,익일정산,SHK,EEB,2839710
201901,15201162,익일정산,HQI,CVN,28344412
201901,20000080,익일정산,CAZ,IEK,394581
201901,12000250,익일정산,KYG,JVP,2677115
201901,14001943,익일정산,QOB,ZDD,555591
201901,12000942,익일정산,EEB,SHK,1095911
201901,12001323,익일정산,CAZ,RII,1000
201901,15201342,익일정산,KYG,TGT,1170579
201901,11001212,익일정산,ZDD,VEA,3451417
201901,15201245,익일정산,CVN,SHK,1000
201901,12000032,익일정산,BVI,ZVX,2185750
201901,17000127,익일정산,CVN,CVN,8242065
201901,51000001,익일정산,HZI,JVP,2123142
201901,17000196,익일정산,ZFS,BVI,2780974
201902,15600028,익일정산,FLX,JVP,3054103
201901,14001185,익일정산,CVN,BVI,9170908
201901,12000748,익일정산,KYG,BVI,1000
201901,15201342,익일정산,SHK,CBX,1000
201901,15201269,익일정산,VEA,IEK,23255013
201901,12000641,익일정산,SMH,BVI,1000
201901,50000001,익일정산,AHN,KYG,176788
201901,15200532,익일정산,SHK,VEA,2028875
201901,50000001,익일정산,KYG,TGT,1338598
201902,12000869,익일정산,IEK,VEA,9358944
201901,53000001,익일정산,BVI,VEA,1000
201901,15200134,익일정산,CVN,IEK,1070624
201901,14001666,익일정산,SHK,IEK,7297664
201901,17000411,익일정산,IUR,BVI,10492857
201901,15700018,익일정산,KCK,SHK,784892
201902,15201342,익일정산,IUR,CVN,763654
201901,50000001,익일정산,AHN,IEK,320605
201901,11001212,익일정산,ZVX,FLX,87874074
201901,12000032,익일정산,EEB,FYT,679317
201901,20000118,익일정산,SHK,RII,1994828
201901,20000350,익일정산,HZO,QDF,597396
201901,15600011,익일정산,CVN,BVI,5602109
201901,12001316,익일정산,VEA,VEA,1000
201901,17000321,익일정산,IEK,SHK,850470
201902,12001271,익일정산,RII,BVI,63072
201901,12000274,익일정산,FYT,BVI,226434
201901,21900042,익일정산,KYG,VEA,656299
201901,12000018,익일정산,FYT,SHK,2432260
201901,21900260,익일정산,IEK,SHK,703047
201901,59000001,익일정산,BVI,CAZ,1245536
201901,12000357,익일정산,JVP,FLX,534787573
201901,17000134,익일정산,HZO,VEA,1000
201901,50000001,익일정산,KYG,EEB,5871236
201902,11000741,익일정산,IUR,JVP,6100064
201901,21000032,익일정산,JOR,SHK,2018552
201901,12000032,익일정산,SHK,VEA,40512571
201901,14001787,익일정산,IEK,VEA,6508215
201901,20000471,익일정산,QDF,JVP,195386
201901,15301093,익일정산,PNA,SHK,1000
201901,20000350,익일정산,CBX,BVI,4359446
201902,18000027,익일정산,ZFS,BVI,704664
201901,12000018,익일정산,JVP,BVI,1896588
201901,14000780,익일정산,XIE,SHK,2187827
201901,14000801,익일정산,IEK,BVI,290460
201901,12000568,익일정산,VEA,IEK,22929619
201901,20000239,익일정산,KYG,VEA,16131233
201901,50000001,익일정산,SHK,IUR,1000
201901,11001184,익일정산,IUR,BVI,1000
201902,12001271,익일정산,BVI,CVN,6000616
201901,12000302,익일정산,HZO,HZO,1311048
201901,11001212,익일정산,HZI,VEA,4949774
201901,21900374,익일정산,VEA,JVP,1551370
201901,20000118,익일정산,JVP,CVN,1000
201901,12000357,익일정산,SHK,BVI,39006091
201901,53000001,익일정산,HZO,BVI,801022
201901,15201342,익일정산,VEA,XIE,5563204
201901,11000741,익일정산,FYT,AHN,1000
201901,14000915,익일정산,VEA,SHK,267234
201901,17000279,익일정산,FLX,XIE,1000
201901,14000801,익일정산,XIE,CVN,1000
201901,12000627,익일정산,CAZ,IEK,1000
201901,12000063,익일정산,NXL,SHK,1816834
201901,12001295,익일정산,ZVX,SHK,1000
201902,12000838,익일정산,SHK,SHK,6308465
201901,14001268,익일정산,QDF,SHK,1950675
201901,14001628,익일정산,EEB,VEA,1514852
201902,11001212,익일정산,CBX,JVP,1183510
201901,12000032,익일정산,SHK,QDF,9812658
201901,17000279,익일정산,CAZ,CVN,2162798
201901,14001268,익일정산,HZO,SHK,1000
201901,12000063,익일정산,HZO,VEA,38420672
201901,15201328,익일정산,JVP,KYG,1000
201902,15201252,익일정산,JVP,SHK,1574986
201901,12001053,익일정산,VEA,CVN,46969693
201901,14001846,익일정산,AIG,IEK,199374
201901,14000517,익일정산,VEA,BVI,1096376
201901,14000043,익일정산,KYG,HZO,1770685
201902,11000741,익일정산,HQI,CVN,544114
201901,51000001,익일정산,HZO,BVI,28330
201901,17000134,익일정산,SCD,VEA,1705683
201901,12000973,익일정산,JVP,SHK,4459904
201901,15200141,익일정산,BVI,IEK,1704732
201901,17000158,익일정산,KYG,CVN,1847821
201901,11000097,익일정산,CVN,VEA,36734100
201901,14000728,익일정산,ZVX,JVP,540830
201901,17000307,익일정산,NXL,BVI,2664809
201901,15600042,익일정산,IUR,VEA,1000
201901,21900149,익일정산,IUR,IEK,734585
201902,20000035,익일정산,SHK,CVN,7655298
201901,50000001,익일정산,AHN,KYG,1000
201901,15201252,익일정산,BVI,IEK,12732054
201901,15200189,익일정산,XIE,IEK,814359
201901,15200321,익일정산,BVI,IEK,935507
201901,53000001,익일정산,KYG,IEK,1000
201901,15200020,익일정산,AHN,ZDD,134811
201901,12001022,익일정산,NXL,JVP,1000
201901,12000032,익일정산,SHK,VEA,179312
201901,15201342,익일정산,SHK,QDF,173458
201901,17000262,익일정산,VEA,CVN,1000
201901,20000163,익일정산,IUR,CVN,3055752
201901,15300380,익일정산,BVI,CVN,1959958
201901,17000262,익일정산,FLX,CVN,1000
201901,12000122,익일정산,XIE,HZO,1483913
201901,59000001,익일정산,TGT,TGT,1000
201901,17000020,익일정산,CBX,SHK,1972238
201901,12000807,익일정산,JVP,BVI,506861
201902,12001295,익일정산,ZDD,SHK,2656262
201902,12000032,익일정산,JVP,FLX,58300044
201901,12000838,익일정산,CVN,KYG,1000
201901,14001846,익일정산,CBX,BVI,11598928
201901,15200189,익일정산,CBX,IEK,1614238
201901,12000212,익일정산,EEB,SHK,899659
201901,50000001,익일정산,RII,RII,504398
201902,21900170,익일정산,CVN,FLX,1480642
201901,50000001,익일정산,KYG,CVN,7377538
201901,14001877,익일정산,EEB,CVN,1000
201901,14000797,익일정산,VEA,BVI,2060103
201902,15201252,익일정산,JVP,IEK,14773323
201901,12001240,익일정산,ZDD,JVP,1572478
201901,14001635,익일정산,ZDD,JVP,2604780
201901,12000942,익일정산,KYG,CVN,2278529
201901,17000262,익일정산,AHN,BVI,1000
201901,12001060,익일정산,IEK,VEA,18055421
201901,12000032,익일정산,YCA,CVN,1671592
201901,15700018,익일정산,EEB,BVI,2685986
201902,21700024,익일정산,HZI,SHK,18162439
201901,14000780,익일정산,HZI,IEK,671642
201902,12000696,익일정산,JVP,VEA,501292
201901,15201418,익일정산,IDN,BVI,20738071
201901,15200279,익일정산,KYG,FYT,2097010
201901,11000710,익일정산,SMH,BVI,1147376
201901,20000381,익일정산,EEB,CVN,29917973
201901,12000212,익일정산,IUR,KYG,215745
201901,12000333,익일정산,CVN,BVI,3782159
201902,12000520,익일정산,CAZ,CVN,1437453
201901,21000056,익일정산,KYG,SHK,1817171
201902,14001569,익일정산,CVN,ZDD,496010
201901,15200286,익일정산,VEA,IEK,499659
201901,14001808,익일정산,JVP,CVN,2064514
201901,21000063,익일정산,HZI,IEK,110657983
201901,12000696,익일정산,VEA,HZI,1000
201901,14001635,익일정산,IUR,IEK,26683
201901,20000239,익일정산,IDN,BVI,2163164
201901,12000672,익일정산,SHK,VEA,25999667
201901,12000575,익일정산,NXL,SHK,1000
201901,15201342,익일정산,KYG,JVP,1000
201901,14001569,익일정산,EEB,CVN,1956199
201901,15201342,익일정산,ZFS,BVI,1000
201901,17000158,익일정산,SHK,CVN,9470217
201901,14001943,익일정산,SHK,BVI,5569652
201901,14000832,익일정산,ZDD,IEK,35486403
201901,21900149,익일정산,CVN,BVI,8875574
201901,12001288,익일정산,JVP,VEA,12546136
201901,12000807,익일정산,HQI,BVI,27048661
201901,12001288,익일정산,CVN,VEA,35205015
201901,15201342,익일정산,IEK,QDF,1000
201901,12000582,익일정산,JVP,CVN,1000
201901,21000056,익일정산,GPM,CVN,74658
201901,21900042,익일정산,JVP,BVI,1000
201901,15201342,익일정산,ZVX,TGT,810633
201902,12000063,익일정산,IEK,VEA,13185442
201901,21900042,익일정산,HZI,CVN,695740078
201901,12000575,익일정산,IUR,ZVX,1999911
201901,15201155,익일정산,YCA,SHK,1581093
201902,12000333,익일정산,ZDD,SHK,1157079
201901,21000032,익일정산,RII,IEK,360800
201902,21900312,익일정산,SHK,BVI,1428763
201901,20000132,익일정산,CBX,IEK,1143344
201901,12000032,익일정산,JVP,VEA,2216996
201901,20000042,익일정산,CBX,BVI,3327552
201901,20000239,익일정산,SHK,CVN,838366
201901,17000390,익일정산,ZVX,SHK,49864546
201901,20000211,익일정산,JVP,SHK,11094159
201901,15300373,익일정산,BVI,IEK,8282637
201901,15201342,익일정산,SHK,RII,484212
201901,12000236,익일정산,BVI,SHK,791789
201901,11001298,익일정산,IEK,SHK,1619594
201901,15201252,익일정산,CAZ,JVP,1000
201901,17000134,익일정산,SHK,HZI,1000
201901,15300328,익일정산,CAZ,SHK,1367074
201901,21800021,익일정산,KFW,BVI,31719
201901,15201124,익일정산,QDF,BVI,12403265
201901,15201342,익일정산,KYG,HZO,1000
201901,53000001,익일정산,CAZ,VEA,1000
201902,12000717,익일정산,RBR,BVI,275466
201901,15201342,익일정산,SHK,QDF,686906
201901,12001060,익일정산,HZI,VEA,904522
201901,12000032,익일정산,JVP,FLX,1827696
201901,15200466,익일정산,RII,SHK,1573855
201902,15200466,익일정산,VEA,IEK,41608363
201901,14001310,익일정산,HZO,JVP,8733079
201901,12000928,익일정산,VEA,IEK,849617
201901,15700018,익일정산,CAZ,VEA,1410169
201901,20000011,익일정산,ZDD,SHK,74059
201901,15201162,익일정산,XIE,BVI,1077784
201901,17000127,익일정산,KYG,CVN,1000
201902,53000001,익일정산,SHK,SHK,2293925
201901,15201342,익일정산,IUR,AHN,808461
201901,12000357,익일정산,VEA,CVN,37018245
201902,14001666,익일정산,RII,SHK,327583
201901,12000281,익일정산,CAZ,CVN,1000
201901,11000710,익일정산,IUR,JVP,507882
201901,12000821,익일정산,VEA,SHK,10513186
201901,17000231,익일정산,IEK,BVI,1000
201901,12000302,익일정산,BVI,CVN,39752203
201901,12001271,익일정산,JVP,VEA,6594559
201901,14001611,익일정산,JVP,VEA,8468224
201902,14001756,익일정산,CBX,SHK,339065
201901,15201342,익일정산,KYG,TGT,1000
201901,12000610,익일정산,JVP,JVP,1563492
201901,17000338,익일정산,QDF,CVN,1750512
201901,59000001,익일정산,RII,EEB,2030232
201901,21900035,익일정산,SHK,BVI,916105
201901,17000307,익일정산,HZO,IEK,762805
201901,12000063,익일정산,FYT,SHK,31028433
201902,12000032,익일정산,HZI,FLX,9852213
201901,12001309,익일정산,VEA,JVP,1228876
201901,14000690,익일정산,CAZ,VEA,1000
201901,12000689,익일정산,CVN,BVI,31035758
201901,14001936,익일정산,VEA,CVN,1207121
201901,14001635,익일정산,JVP,VEA,36371701
201901,15600011,익일정산,IDN,BVI,4422957
201901,17000345,익일정산,ZVX,IEK,1000
201901,12001022,익일정산,IEK,JVP,39879858
201901,12000032,익일정산,SHK,VEA,10144375
201901,14001431,익일정산,SHK,SHK,3634460
201901,20000011,익일정산,KYG,SHK,1000
201901,15201342,익일정산,KYG,TGT,2168307
201901,12001288,익일정산,CAZ,IEK,812526
201901,12000700,익일정산,JOR,BVI,1000
201901,14001846,익일정산,AHN,BVI,1210914
201901,26000013,익일정산,JVP,VEA,13642219
201901,20000239,익일정산,ZVX,VEA,2166314
201901,12000340,익일정산,FYT,IEK,1640420
201901,12000388,익일정산,ZDD,BVI,2807543
201901,21700024,익일정산,RII,CVN,2457351
201901,50000001,익일정산,SHK,HZI,1000
201901,12000205,익일정산,VEA,JVP,10524049
201901,50000001,익일정산,VEA,IEK,54913
201901,15600011,익일정산,EEB,BVI,88187512
201901,15201456,익일정산,ZVX,ZVX,1997108
201901,14000728,익일정산,HQI,CVN,5164761
201902,15201214,익일정산,IUR,VEA,310053
201901,12000025,익일정산,RII,VEA,1000
201901,14001185,익일정산,SCD,BVI,2465013
201901,12001240,익일정산,CVN,VEA,1654607
201901,12000779,익일정산,HZI,CVN,829638
201901,11001212,익일정산,VEA,IEK,14368620
201901,15201269,익일정산,FYT,VEA,571788
201901,15600042,익일정산,AHN,XIE,1309659
201901,12000032,익일정산,SHK,FYT,1376236
201901,50000001,익일정산,IEK,EEB,5697513
201901,12000852,익일정산,VEA,CVN,2266226
201901,15600028,익일정산,FYT,JVP,1354675
201901,14001846,익일정산,SMH,BVI,2292982
201901,12000689,익일정산,CVN,CVN,1108156
201901,59000001,익일정산,CVN,ZVX,186067
201901,12001288,익일정산,JVP,IEK,1000
201901,20000253,익일정산,VEA,CVN,1000
201901,14001912,익일정산,FYT,VEA,1754093
201902,50000001,익일정산,CVN,SHK,1000
201901,12000122,익일정산,SHK,VEA,12110743
201901,18000010,익일정산,ZVX,BVI,1000
201901,17000020,익일정산,VEA,IEK,375179
201901,15201463,익일정산,SCD,IEK,1375751
201901,15301093,익일정산,AHN,BVI,1950940
201901,12001288,익일정산,JVP,SHK,45365890
201901,12000665,익일정산,KYG,CVN,1000
201901,14001251,익일정산,TGT,IEK,12615731
201901,15200466,익일정산,JVP,CVN,1658440
201901,15201342,익일정산,AHN,AHN,307807
